(1.20854,0.400955)
(1.20714,0.386184)
(1.21104,0.372817)
(1.20262,0.356093)
(1.21849,0.346266)
(1.1898,0.322339)
(1.24773,0.327832)
(1.04545,0.249216)
(-0.0222176,0.00982703)
(0.0921055,-0.0115361)
(-0.4142,0.061831)
(-0.397964,0.0314343)
(0.0868563,-0.0646997)
(-0.0355238,-0.0404678)
(0.0234994,-0.0513325)
(-0.00610375,-0.045595)
(0.00824006,-0.0480365)
(0.00274669,-0.0467547)
(0.00494403,-0.0469378)
(0.00494403,-0.0467547)
(0.00531026,-0.0466326)
(0.00579856,-0.0465106)
(0.00628686,-0.0463274)
(0.00659205,-0.0461443)
(0.00708035,-0.0460223)
(0.00762968,-0.0459002)
(0.00817902,-0.045656)
(0.00866732,-0.0454119)
(0.00903355,-0.0453508)
(0.00946081,-0.0452288)
(0.0101322,-0.0449846)
(0.0105595,-0.0447405)
(0.0108647,-0.0446794)
(0.0115361,-0.0444963)
(0.0119023,-0.0443132)
(0.0123906,-0.0441911)
(0.0128789,-0.043947)
(0.0132451,-0.0436418)
(0.0136724,-0.0435808)
(0.0141607,-0.0433366)
(0.01471,-0.0431535)
(0.0151373,-0.0430314)
(0.0157477,-0.0426652)
(0.0160529,-0.0425431)
(0.0165412,-0.04236)
(0.0170905,-0.0420548)
(0.0174567,-0.0417496)
(0.017884,-0.0415665)
(0.0184944,-0.0412613)
(0.0187995,-0.0411393)
(0.0192268,-0.0408341)
(0.0196541,-0.0405899)
(0.0200813,-0.0404068)
(0.0204476,-0.0401016)
(0.0209359,-0.0397354)
(0.0213631,-0.0395523)
(0.0217293,-0.0393081)
(0.0222787,-0.0389419)
(0.0226449,-0.0385757)
(0.0230722,-0.0383926)
(0.0236215,-0.0379653)
(0.0240488,-0.0375991)
(0.024415,-0.0373549)
(0.0248423,-0.0371108)
(0.0251474,-0.0368056)
(0.0256357,-0.0365004)
(0.0259409,-0.0361952)
(0.0263071,-0.03589)
(0.0266734,-0.0356459)
(0.0269786,-0.0352797)
(0.0273448,-0.0349745)
(0.027711,-0.0347303)
(0.0281993,-0.0343031)
(0.0284435,-0.0338758)
(0.0288097,-0.0335706)
(0.0291149,-0.0333265)
(0.029359,-0.0328992)
(0.0296642,-0.032655)
(0.0300915,-0.0322888)
(0.0303356,-0.0319836)
(0.0308239,-0.0316784)
(0.0310681,-0.0313122)
(0.0313733,-0.0308239)
(0.0316174,-0.0305187)
(0.0321667,-0.0300915)
(0.0324109,-0.0296642)
(0.0327771,-0.029298)
(0.0330823,-0.0288707)
(0.0333875,-0.0285655)
(0.0336927,-0.0281383)
(0.0340589,-0.02765)
(0.034242,-0.0274058)
(0.0344862,-0.0269175)
(0.0349134,-0.0265513)
(0.0350965,-0.026124)
(0.0352797,-0.0257578)
(0.0355848,-0.0253306)
(0.03589,-0.0248423)
(0.0360731,-0.024415)
(0.0363173,-0.0241098)
(0.0366835,-0.0236825)
(0.0368056,-0.0233163)
(0.0371108,-0.0228891)
(0.037416,-0.0223397)
(0.037477,-0.0220345)
(0.0378432,-0.0216683)
(0.0380263,-0.02118)
(0.0382095,-0.0206917)
(0.0385146,-0.0203255)
(0.0386367,-0.0196541)
(0.0388198,-0.0193489)
(0.0390029,-0.0187995)
(0.0392471,-0.0183723)
(0.0393692,-0.017945)
(0.0396133,-0.0173346)
(0.0397964,-0.0170295)
(0.0400406,-0.0165412)
(0.0401627,-0.0159918)
(0.0402847,-0.0155035)
(0.0404678,-0.0150152)
(0.0405899,-0.014649)
(0.040773,-0.0140997)
(0.0410172,-0.0135503)
(0.0410782,-0.0131231)
(0.0412003,-0.0125127)
(0.0412613,-0.0121465)
(0.0414444,-0.0116582)
(0.0416276,-0.0112309)
(0.0417496,-0.0108036)
(0.0418107,-0.0102543)
(0.0418107,-0.00970496)
(0.0419327,-0.0092777)
(0.0419938,-0.0087894)
(0.0421159,-0.00824006)
(0.0421159,-0.0078128)
(0.0421769,-0.00744657)
(0.0422379,-0.00708035)
(0.042421,-0.00665308)
(0.04236,-0.00622582)
(0.042421,-0.00567648)
(0.0424821,-0.00531026)
(0.0424821,-0.00469989)
(0.0424821,-0.00415055)
(0.0424821,-0.00378432)
(0.0425431,-0.00317395)
(0.0425431,-0.00274669)
(0.0426042,-0.00213631)
(0.0426652,-0.00170905)
(0.0426042,-0.00103764)
(0.0426042,-0.000671412)
(0.0425431,-0.00024415)
(0.0426042,0.00024415)
(0.0426652,0.00073245)
(0.0426042,0.00140386)
(0.0424821,0.0019532)
(0.0424821,0.00225839)
(0.0424821,0.00286876)
(0.0424821,0.00360121)
(0.04236,0.00415055)
(0.042299,0.00451677)
(0.042299,0.00506611)
(0.0422379,0.00555441)
(0.0421769,0.00610375)
(0.0420548,0.00653101)
(0.0420548,0.00708035)
(0.0419938,0.00769072)
(0.0419327,0.00817902)
(0.0418107,0.00860628)
(0.0416886,0.00903355)
(0.0415055,0.00952185)
(0.0413834,0.0101322)
(0.0413224,0.0106205)
(0.0411393,0.0112309)
(0.0411393,0.0115361)
(0.0409561,0.0122685)
(0.0408341,0.0126348)
(0.040712,0.013062)
(0.0405289,0.0136114)
(0.0404678,0.0140386)
(0.0402847,0.014649)
(0.0402237,0.0150152)
(0.0399795,0.0154425)
(0.0397964,0.0159918)
(0.0397354,0.016358)
(0.0395523,0.0167243)
(0.0392471,0.0172126)
(0.039125,0.0177009)
(0.0390029,0.0180671)
(0.0388198,0.0184944)
(0.0386978,0.0190437)
(0.0383926,0.019532)
(0.0382705,0.0199593)
(0.0380874,0.0204476)
(0.0379043,0.0209969)
(0.0377212,0.0213021)
(0.037416,0.0219735)
(0.0371718,0.0223397)
(0.0369887,0.022767)
(0.0366835,0.0232553)
(0.0364394,0.0238657)
(0.0361952,0.024354)
(0.0359511,0.0247812)
(0.0355848,0.0252695)
(0.0354017,0.0256968)
(0.0352797,0.026063)
(0.0348524,0.0266123)
(0.0346693,0.0269786)
(0.0343031,0.0274058)
(0.0339979,0.0278941)
(0.0336927,0.0282603)
(0.0335096,0.0285655)
(0.0332044,0.0291149)
(0.0328382,0.0294811)
(0.032533,0.0298473)
(0.0322888,0.0303356)
(0.0319836,0.0308239)
(0.0316174,0.0311291)
(0.0312512,0.0314953)
(0.0310681,0.0318616)
(0.0306408,0.0323499)
(0.0303356,0.0327161)
(0.0300915,0.0331433)
(0.0296642,0.0334485)
(0.0294201,0.0337537)
(0.0290538,0.0341199)
(0.0287486,0.0344862)
(0.0283824,0.0349745)
(0.0279552,0.0352186)
(0.02765,0.0355848)
(0.0274058,0.0359511)
